r,C(r)
0.0,6.999999999873671
0.02631578947368421,7.0138504153866394
0.05263157894736842,7.055401661925547
0.07894736842105263,7.124653739490375
0.10526315789473684,7.221606648081088
0.13157894736842105,7.346260387697658
0.15789473684210525,7.498614958340016
0.18421052631578946,7.678670360008102
0.21052631578947367,7.886426592701849
0.23684210526315788,8.121883656421186
0.2631578947368421,8.38504155116602
0.2894736842105263,8.675900276936257
0.3157894736842105,8.99445983373177
0.3421052631578947,9.340720221552477
0.3684210526315789,9.714681440398286
0.39473684210526316,10.116343490269067
0.42105263157894735,10.54570637116473
0.4473684210526315,11.002770083085165
0.47368421052631576,11.487534626030296
0.5,12.0
