r,C(r)
0.0,6.9999999998732525
0.01282051282051282,7.00328731085299
0.02564102564102564,7.0131492437922045
0.038461538461538464,7.0295857986908965
0.05128205128205128,7.052596975549065
0.0641025641025641,7.082182774366708
0.07692307692307693,7.1183431951438205
0.08974358974358974,7.161078237880398
0.10256410256410256,7.21038790257644
0.11538461538461538,7.2662721892319375
0.1282051282051282,7.32873109784689
0.14102564102564102,7.397764628421288
0.15384615384615385,7.4733727809551205
0.16666666666666666,7.555555555448388
0.1794871794871795,7.644312951901072
0.1923076923076923,7.739644970313171
0.20512820512820512,7.841551610684683
0.21794871794871795,7.950032873015585
0.23076923076923075,8.065088757305876
0.24358974358974358,8.186719263555544
0.2564102564102564,8.314924391764572
0.2692307692307692,8.449704141932957
0.28205128205128205,8.59105851406068
0.2948717948717949,8.738987508147728
0.3076923076923077,8.893491124194101
0.3205128205128205,9.054569362199784
0.3333333333333333,9.22222222216477
0.34615384615384615,9.396449704089038
0.358974358974359,9.577251807972583
0.3717948717948718,9.764628533815383
0.3846153846153846,9.95857988161743
0.3974358974358974,10.159105851378717
0.41025641025641024,10.366206443099232
0.4230769230769231,10.579881656778952
0.4358974358974359,10.800131492417874
0.4487179487179487,11.026955950015976
0.4615384615384615,11.260355029573246
0.47435897435897434,11.500328731089683
0.48717948717948717,11.746877054565275
0.5,12.0
